x,k at 0,k at 1.5,k at -1
-3.0,0.04743128904725191,0.04743128904725191,0.0474312890472518
-2.979933110367893,0.04738580358029365,0.04738580358029365,0.04738580358029365
-2.959866220735786,0.04724124949389996,0.04724124949389996,0.04724124949389996
-2.939799331103679,0.04699859026137576,0.04699859026137576,0.04699859026137554
-2.919732441471572,0.04665941149017416,0.04665941149017416,0.04665941149017394
-2.899665551839465,0.0462259003282548,0.0462259003282548,0.046225900328254355
-2.879598662207358,0.04570081729594089,0.04570081729594089,0.045700817295940555
-2.859531772575251,0.04508746115185236,0.04508746115185236,0.045087461151851915
-2.839464882943144,0.04438962754291431,0.04438962754291431,0.04438962754291376
-2.819397993311037,0.04361156230717378,0.04361156230717378,0.04361156230717378
-2.79933110367893,0.04275791039101362,0.04275791039101362,0.042757910391012954
-2.779264214046823,0.041833661407187694,0.041833661407187694,0.04183366140718692
-2.759197324414716,0.040844092895742645,0.040844092895742645,0.04084409289574242
-2.739130434782609,0.039794712356268636,0.039794712356268636,0.039794712356268414
-2.719063545150502,0.0386911990979506,0.0386911990979506,0.03869119909795016
-2.6989966555183944,0.037539346905454574,0.037539346905454574,0.037539346905453796
-2.678929765886288,0.03634500844644728,0.03634500844644728,0.036345008446446725
-2.6588628762541804,0.0351140422538998,0.0351140422538998,0.03511404225389869
-2.638795986622074,0.033852263007160044,0.033852263007160044,0.03385226300715949
-2.6187290969899664,0.03256539571428707,0.03256539571428707,0.03256539571428685
-2.5986622073578594,0.031259034268770525,0.031259034268770525,0.03125903426877008
-2.5785953177257523,0.029938604720845308,0.029938604720845308,0.029938604720844975
-2.5585284280936453,0.02860933347140482,0.02860933347140482,0.028609333471403486
-2.5384615384615383,0.02727622046889966,0.02727622046889966,0.027276220468899104
-2.5183946488294313,0.025944017370096994,0.025944017370096994,0.025944017370097328
-2.4983277591973243,0.024617210517112298,0.024617210517112298,0.02461721051711141
-2.4782608695652173,0.023300008488105317,0.023300008488105317,0.023300008488104762
-2.4581939799331103,0.02199633389926614,0.02199633389926614,0.021996333899265363
-2.4381270903010033,0.02070981907229752,0.02070981907229752,0.02070981907229752
-2.4180602006688963,0.019443805135145487,0.019443805135145487,0.01944380513514482
-2.3979933110367893,0.01820134409414048,0.01820134409414048,0.018201344094139593
-2.3779264214046822,0.016985203402468563,0.016985203402468563,0.016985203402468507
-2.3578595317725752,0.01579787255195758,0.01579787255195758,0.015797872551957526
-2.3377926421404682,0.014641571231113204,0.014641571231113204,0.014641571231113037
-2.317725752508361,0.013518258620449697,0.013518258620449697,0.013518258620448698
-2.297658862876254,0.01242964343445474,0.01242964343445474,0.012429643434454574
-2.277591973244147,0.011377194365881915,0.011377194365881915,0.011377194365882193
-2.25752508361204,0.010362150640276402,0.010362150640276402,0.010362150640276069
-2.237458193979933,0.009385532444488087,0.009385532444488087,0.009385532444487754
-2.217391304347826,0.008448151050273633,0.008448151050273633,0.00844815105027319
-2.197324414715719,0.007550618510888951,0.007550618510888951,0.007550618510889062
-2.177257525083612,0.00669335686298278,0.00669335686298278,0.006693356862982225
-2.157190635451505,0.005876606816466956,0.005876606816466956,0.005876606816466512
-2.137123745819398,0.005100435959990324,0.005100435959990324,0.005100435959990379
-2.1170568561872907,0.004364746548045362,0.004364746548045362,0.004364746548045084
-2.096989966555184,0.0036692829668126814,0.0036692829668126814,0.003669282966812626
-2.0769230769230766,0.0030136389990545465,0.0030136389990545465,0.003013638999054158
-2.05685618729097,0.002397265023518169,0.002397265023518169,0.002397265023518058
-2.0367892976588626,0.0018194752914766632,0.0018194752914766632,0.0018194752914767465
-2.016722408026756,0.001279455422564274,0.001279455422564274,0.0012794554225642185
-1.9966555183946488,0.000776270254547462,0.000776270254547462,0.0007762702545473232
-1.9765886287625418,0.0003088721679103956,0.0003088721679103956,0.0003088721679102846
-1.9565217391304348,-0.00012389001292525958,-0.00012389001292525958,-0.0001238900129253151
-1.9364548494983278,-0.0005232614632006416,-0.0005232614632006416,-0.0005232614632007526
-1.9163879598662208,-0.00089057109402782,-0.00089057109402782,-0.0008905710940278755
-1.8963210702341138,-0.0012272205572198547,-0.0012272205572198547,-0.0012272205572196881
-1.8762541806020065,-0.0015346725237251613,-0.0015346725237251613,-0.0015346725237252168
-1.8561872909698995,-0.0018144382692569239,-0.0018144382692569239,-0.0018144382692569516
-1.8361204013377925,-0.0020680646279858106,-0.0020680646279858106,-0.002068064627985783
-1.8160535117056855,-0.002297120400247682,-0.002297120400247682,-0.002297120400247543
-1.7959866220735785,-0.0025031823224047345,-0.0025031823224047345,-0.0025031823224047345
-1.7759197324414715,-0.0026878207257689246,-0.0026878207257689246,-0.002687820725769008
-1.7558528428093645,-0.0028525850264800867,-0.0028525850264800867,-0.0028525850264801422
-1.7357859531772575,-0.0029989891992585616,-0.0029989891992585616,-0.002998989199258534
-1.7157190635451505,-0.0031284973949841366,-0.0031284973949841366,-0.0031284973949841366
-1.6956521739130435,-0.003242509865223786,-0.003242509865223786,-0.003242509865223925
-1.6755852842809364,-0.0033423493563642936,-0.0033423493563642936,-0.0033423493563643214
-1.6555183946488294,-0.003429248132239743,-0.003429248132239743,-0.003429248132239743
-1.6354515050167224,-0.003504335777473666,-0.003504335777473666,-0.0035043357774737494
-1.6153846153846154,-0.0035686279245946695,-0.0035686279245946695,-0.0035686279245947528
-1.5953177257525084,-0.003623016036784832,-0.003623016036784832,-0.003623016036784943
-1.5752508361204014,-0.003668258365278093,-0.003668258365278093,-0.0036682583652781764
-1.5551839464882944,-0.003704972186328759,-0.003704972186328759,-0.00370497218632887
-1.5351170568561872,-0.0037336274076384124,-0.0037336274076384124,-0.0037336274076385234
-1.5150501672240801,-0.0037545416184222025,-0.0037545416184222025,-0.003754541618422369
-1.4949832775919731,-0.003767876641117829,-0.003767876641117829,-0.0037678766411179676
-1.4749163879598661,-0.0037736366262256793,-0.0037736366262256793,-0.003773636626225846
-1.4548494983277591,-0.003771667715012611,-0.003771667715012611,-0.003771667715012722
-1.434782608695652,-0.003761659277863455,-0.003761659277863455,-0.003761659277863705
-1.414715719063545,-0.00374314671896403,-0.00374314671896403,-0.0037431467189642242
-1.394648829431438,-0.0037155158207753114,-0.0037155158207753114,-0.003715515820775561
-1.374581939799331,-0.003678008584472564,-0.003678008584472564,-0.003678008584472814
-1.354515050167224,-0.0036297305052614692,-0.0036297305052614692,-0.003629730505261747
-1.334448160535117,-0.0035696592043883146,-0.0035696592043883146,-0.0035696592043885367
-1.31438127090301,-0.003496654322946796,-0.003496654322946796,-0.0034966543229471014
-1.294314381270903,-0.003409468566514501,-0.003409468566514501,-0.003409468566514723
-1.274247491638796,-0.003306759774581697,-0.003306759774581697,-0.0033067597745820576
-1.254180602006689,-0.0031871038750589387,-0.0031871038750589387,-0.0031871038750591885
-1.2341137123745818,-0.0030490085723324234,-0.0030490085723324234,-0.003049008572332701
-1.2140468227424748,-0.002890927607847732,-0.002890927607847732,-0.0028909276078479262
-1.1939799331103678,-0.0027112754255435856,-0.0027112754255435856,-0.002711275425543974
-1.1739130434782608,-0.002508442071084499,-0.002508442071084499,-0.0025084420710848876
-1.1538461538461537,-0.0022808081541668135,-0.0022808081541668135,-0.0022808081541670355
-1.1337792642140467,-0.00202675970752883,-0.00202675970752883,-0.002026759707529191
-1.1137123745819397,-0.0017447027848847274,-0.0017447027848847274,-0.0017447027848850605
-1.0936454849498327,-0.0014330776529042077,-0.0014330776529042077,-0.0014330776529044853
-1.0735785953177257,-0.0010903724494714384,-0.0010903724494714384,-0.0010903724494716605
-1.0535117056856187,-0.0007151362015161977,-0.0007151362015161977,-0.0007151362015165308
-1.0334448160535117,-0.000305991120253285,-0.000305991120253285,-0.0003059911202538401
-1.0133779264214047,0.0001383558809484875,0.0001383558809484875,0.00013835588094840423
-0.9933110367892977,0.0006191024714301274,0.0006191024714301274,0.0006191024714300997
-0.9732441471571907,0.0011373409857222128,0.0011373409857222128,0.001137340985722185
-0.9531772575250836,0.0016940492680865005,0.0016940492680865005,0.0016940492680860841
-0.9331103678929766,0.002290082214335132,0.002290082214335132,0.0022900822143347987
-0.9130434782608696,0.0029261639193602917,0.0029261639193602917,0.002926163919360014
-0.8929765886287626,0.0036028803156994416,0.0036028803156994416,0.0036028803156993305
-0.8729096989966556,0.0043206721702017115,0.0043206721702017115,0.0043206721702016004
-0.8528428093645486,0.0050798282935271555,0.0050798282935271555,0.005079828293526989
-0.8327759197324416,0.005880478811744527,0.005880478811744527,0.005880478811744583
-0.8127090301003346,0.006722588351409431,0.006722588351409431,0.006722588351409264
-0.7926421404682276,0.007605948999726608,0.007605948999726608,0.007605948999726664
-0.7725752508361206,0.008530172919961165,0.008530172919961165,0.00853017291996122
-0.7525083612040131,0.009494684529096131,0.009494684529096131,0.009494684529096242
-0.7324414715719061,0.010498712179500047,0.010498712179500047,0.010498712179500103
-0.7123745819397991,0.011541279328386445,0.011541279328386445,0.0115412793283865
-0.6923076923076921,0.012621195227128734,0.012621195227128734,0.012621195227128956
-0.6722408026755851,0.013737045215771626,0.013737045215771626,0.013737045215771737
-0.652173913043478,0.014887180764801,0.014887180764801,0.014887180764801222
-0.632107023411371,0.016069709464600568,0.016069709464600568,0.01606970946460079
-0.612040133779264,0.017282485221042643,0.017282485221042643,0.01728248522104292
-0.591973244147157,0.01852309897121246,0.01852309897121246,0.01852309897121257
-0.57190635451505,0.01978887028408105,0.01978887028408105,0.019788870284081383
-0.551839464882943,0.02107684025480816,0.02107684025480816,0.021076840254808382
-0.531772575250836,0.02238376613602322,0.02238376613602322,0.022383766136023664
-0.511705685618729,0.02370611817285362,0.02370611817285362,0.023706118172854063
-0.49163879598662197,0.025040079118693326,0.025040079118693326,0.02504007911869377
-0.47157190635451496,0.02638154690421668,0.02638154690421668,0.026381546904217013
-0.45150501672240795,0.02772614091159642,0.02772614091159642,0.027726140911596864
-0.43143812709030094,0.02906921226854975,0.02906921226854975,0.029069212268550193
-0.41137123745819393,0.03040585852236366,0.03040585852236366,0.030405858522363993
-0.3913043478260869,0.03173094298270629,0.03173094298270629,0.03173094298270662
-0.3712374581939799,0.0330391189346555,0.0330391189346555,0.03303911893465594
-0.3511705685618729,0.034324858821469406,0.034324858821469406,0.03432485882146974
-0.3311036789297659,0.035582488382247646,0.035582488382247646,0.03558248838224809
-0.3110367892976589,0.03680622560553337,0.03680622560553337,0.036806225605533816
-0.29096989966555187,0.03799022422928966,0.03799022422928966,0.037990224229290104
-0.27090301003344486,0.03912862138432294,0.03912862138432294,0.03912862138432327
-0.25083612040133785,0.0402155888461716,0.0402155888461716,0.040215588846172046
-0.23076923076923084,0.041245387234103315,0.041245387234103315,0.04124538723410365
-0.21070234113712383,0.04221242237956346,0.04221242237956346,0.042212422379563685
-0.19063545150501682,0.04311130298455235,0.04311130298455235,0.04311130298455257
-0.1705685618729098,0.04393689860707661,0.04393689860707661,0.043936898607076946
-0.1505016722408028,0.04468439694965709,0.04468439694965709,0.04468439694965742
-0.1304347826086958,0.04534935939097251,0.04534935939097251,0.04534935939097262
-0.11036789297658878,0.04592777369235146,0.04592777369235146,0.04592777369235168
-0.09030100334448132,0.0464161028314205,0.0464161028314205,0.0464161028314205
-0.07023411371237431,0.046811328965196464,0.046811328965196464,0.046811328965196575
-0.0501672240802673,0.047110991603690255,0.047110991603690255,0.047110991603690366
-0.030100334448160293,0.04731321918096176,0.04731321918096176,0.04731321918096176
-0.010033444816053283,0.04741675334090012,0.04741675334090012,0.04741675334090012
0.010033444816053727,0.04742096540614149,0.04742096540614149,0.04742096540614127
0.030100334448160737,0.04732586466606281,0.04732586466606281,0.04732586466606259
0.05016722408026775,0.04713209829863518,0.04713209829863518,0.04713209829863507
0.07023411371237476,0.046840942925533646,0.046840942925533646,0.04684094292553331
0.09030100334448177,0.04645428798454354,0.04645428798454354,0.0464542879845431
0.11036789297658878,0.04597461128221736,0.04597461128221736,0.045974611282217026
0.1304347826086958,0.04540494725736921,0.04540494725736921,0.04540494725736888
0.1505016722408028,0.04474884863730155,0.04474884863730155,0.04474884863730122
0.1705685618729098,0.04401034229918688,0.04401034229918688,0.044010342299186545
0.19063545150501682,0.04319388025515536,0.04319388025515536,0.043193880255154915
0.21070234113712383,0.042304286758698684,0.042304286758698684,0.04230428675869835
0.23076923076923084,0.041346702580313144,0.041346702580313144,0.04134670258031259
0.25083612040133785,0.04032652752125576,0.04032652752125576,0.040326527521255096
0.27090301003344486,0.03924936222632114,0.03924936222632114,0.03924936222632058
0.29096989966555187,0.038120950321051006,0.038120950321051006,0.03812095032105034
0.3110367892976589,0.036947121838065256,0.036947121838065256,0.0369471218380647
0.3311036789297659,0.035733738814316185,0.035733738814316185,0.03573373881431563
0.3511705685618729,0.034486643839633624,0.034486643839633624,0.03448664383963296
0.3712374581939799,0.03321161222106728,0.03321161222106728,0.03321161222106672
0.3913043478260869,0.03191430830155051,0.03191430830155051,0.031914308301549954
0.41137123745819393,0.030600246339717252,0.030600246339717252,0.030600246339716697
0.43143812709030094,0.029274756224642373,0.029274756224642373,0.029274756224641818
0.45150501672240795,0.027942954168894807,0.027942954168894807,0.027942954168894252
0.47157190635451496,0.026609718399328908,0.026609718399328908,0.026609718399328353
0.49163879598662197,0.02527966975070417,0.02527966975070417,0.025279669750703615
0.511705685618729,0.023957156965234594,0.023957156965234594,0.02395715696523404
0.5317725752508364,0.022646246413583926,0.022646246413583926,0.02264624641358337
0.5518394648829434,0.021350715881126026,0.021350715881126026,0.02135071588112547
0.5719063545150505,0.02007405200832335,0.02007405200832335,0.020074052008322796
0.5919732441471575,0.018819450936094162,0.018819450936094162,0.018819450936093607
0.6120401337792645,0.01758982168571699,0.01758982168571699,0.017589821685716545
0.6321070234113715,0.016387791797396967,0.016387791797396967,0.01638779179739669
0.6521739130434785,0.015215714760816068,0.015215714760816068,0.01521571476081579
0.6722408026755855,0.01407567879325683,0.01407567879325683,0.014075678793256496
0.6923076923076925,0.012969516554347527,0.012969516554347527,0.012969516554347027
0.7123745819397995,0.01189881542907889,0.01189881542907889,0.011898815429078613
0.7324414715719065,0.010864928060293433,0.010864928060293433,0.01086492806029321
0.7525083612040135,0.009868982866161391,0.009868982866161391,0.009868982866161002
0.7725752508361206,0.008911894335015547,0.008911894335015547,0.008911894335015269
0.7926421404682276,0.007994372947234707,0.007994372947234707,0.00799437294723443
0.8127090301003346,0.007116934629685268,0.007116934629685268,0.0071169346296850455
0.8327759197324416,0.006279909700820818,0.006279909700820818,0.006279909700820485
0.8528428093645486,0.00548345131233452,0.00548345131233452,0.005483451312334353
0.8729096989966556,0.004727543435074366,0.004727543435074366,0.004727543435074144
0.8929765886287626,0.004012008471742712,0.004012008471742712,0.004012008471742545
0.9130434782608696,0.003336514606089802,0.003336514606089802,0.0033365146060897466
0.9331103678929766,0.0027005830174969825,0.0027005830174969825,0.0027005830174969825
0.9531772575250836,0.0021035951009776843,0.0021035951009776843,0.0021035951009777953
0.9732441471571907,0.0015447998359079396,0.0015447998359079396,0.001544799835907662
0.9933110367892977,0.001023321442723213,0.001023321442723213,0.0010233214427229353
1.0133779264214047,0.0005381674560679672,0.0005381674560679672,0.0005381674560677174
1.0334448160535121,8.823732633822523e-05,8.823732633822523e-05,8.823732633833625e-05
1.0535117056856187,-0.00032766835973832564,-0.00032766835973832564,-0.00032766835973827013
1.0735785953177261,-0.0007108379738000326,-0.0007108379738000326,-0.0007108379737998938
1.0936454849498327,-0.0010626382175613625,-0.0010626382175613625,-0.0010626382175614457
1.1137123745819402,-0.001384502762015155,-0.001384502762015155,-0.0013845027620152384
1.1337792642140467,-0.0016779201735176719,-0.0016779201735176719,-0.0016779201735176441
1.1538461538461542,-0.0019444211742131734,-0.0019444211742131734,-0.0019444211742132844
1.1739130434782608,-0.0021855653105293804,-0.0021855653105293804,-0.002185565310529325
1.1939799331103682,-0.0024029271271851504,-0.0024029271271851504,-0.0024029271271851504
1.2140468227424748,-0.0025980819646919673,-0.0025980819646919673,-0.0025980819646920783
1.2341137123745822,-0.002772591515234679,-0.002772591515234679,-0.0027725915152346514
1.2541806020066888,-0.0029279892848394773,-0.0029279892848394773,-0.002927989284839533
1.2742474916387962,-0.0030657661187595553,-0.0030657661187595553,-0.0030657661187595275
1.2943143812709028,-0.0031873559520852746,-0.0031873559520852746,-0.003187355952085358
1.3143812709030103,-0.0032941219489051043,-0.0032941219489051043,-0.003294121948905049
1.3344481605351168,-0.0033873431911775886,-0.0033873431911775886,-0.003387343191177644
1.3545150501672243,-0.0034682020732087204,-0.0034682020732087204,-0.003468202073208776
1.3745819397993309,-0.0035377725496549828,-0.0035377725496549828,-0.0035377725496550383
1.3946488294314383,-0.0035970093747421106,-0.0035970093747421106,-0.003597009374742194
1.4147157190635449,-0.0036467384583169227,-0.0036467384583169227,-0.003646738458317089
1.4347826086956523,-0.0036876484508368,-0.0036876484508368,-0.003687648450836939
1.454849498327759,-0.003720283654799761,-0.003720283654799761,-0.0037202836547998996
1.4749163879598663,-0.0037450383447205637,-0.0037450383447205637,-0.0037450383447206748
1.4949832775919738,-0.0037621525617932416,-0.0037621525617932416,-0.003762152561793408
1.5150501672240804,-0.00377170943302238,-0.00377170943302238,-0.0037717094330225187
1.5351170568561878,-0.003773634047958274,-0.003773634047958274,-0.0037736340479584407
1.5551839464882944,-0.0037676939093174155,-0.0037676939093174155,-0.0037676939093176653
1.5752508361204018,-0.003753500956738487,-0.003753500956738487,-0.0037535009567386535
1.5953177257525084,-0.0037305151457576735,-0.0037305151457576735,-0.003730515145757868
1.6153846153846159,-0.0036980495468251495,-0.0036980495468251495,-0.003698049546825427
1.6354515050167224,-0.0036552769118928796,-0.0036552769118928796,-0.0036552769118931294
1.6555183946488299,-0.0036012376389067957,-0.0036012376389067957,-0.0036012376389070178
1.6755852842809364,-0.0035348490476009575,-0.0035348490476009575,-0.003534849047601263
1.695652173913044,-0.0034549158635598654,-0.0034549158635598654,-0.003454915863560143
1.7157190635451505,-0.0033601417918981136,-0.0033601417918981136,-0.003360141791898419
1.735785953177258,-0.003249142047480613,-0.003249142047480613,-0.003249142047480863
1.7558528428093645,-0.003120456695799023,-0.003120456695799023,-0.003120456695799273
1.775919732441472,-0.002972564647906406,-0.002972564647906406,-0.0029725646479067114
1.7959866220735785,-0.002803898144679101,-0.002803898144679101,-0.002803898144679434
1.816053511705686,-0.00261285756060195,-0.00261285756060195,-0.0026128575606023108
1.8361204013377925,-0.002397826355703514,-0.002397826355703514,-0.002397826355703847
1.8561872909699,-0.0021571860065741633,-0.0021571860065741633,-0.0021571860065745796
1.8762541806020065,-0.0018893307538556392,-0.0018893307538556392,-0.001889330753855889
1.896321070234114,-0.0015926820143336018,-0.0015926820143336018,-0.0015926820143341014
1.9163879598662206,-0.001265702320800699,-0.001265702320800699,-0.001265702320801032
1.936454849498328,-0.0009069086719797892,-0.0009069086719797892,-0.000906908671979928
1.9565217391304346,-0.0005148851976773117,-0.0005148851976773117,-0.0005148851976777002
1.976588628762542,-8.829507038229933e-05,-8.829507038229933e-05,-8.829507038249362e-05
1.9966555183946486,0.0003741083769530362,0.0003741083769530362,0.00037410837695275867
2.016722408026756,0.0008734713371404135,0.0008734713371404135,0.0008734713371401914
2.0367892976588626,0.0014108299985816919,0.0014108299985816919,0.001410829998581331
2.05685618729097,0.001987101748291503,0.001987101748291503,0.001987101748291309
2.0769230769230766,0.0026030770295628614,0.0026030770295628614,0.0026030770295629724
2.096989966555184,0.003259411750617447,0.003259411750617447,0.0032594117506171694
2.1170568561872907,0.003956620119758447,0.003956620119758447,0.003956620119758392
2.137123745819398,0.004695067767125527,0.004695067767125527,0.004695067767125138
2.1571906354515056,0.005474965004136745,0.005474965004136745,0.005474965004136634
2.177257525083612,0.006296360069959983,0.006296360069959983,0.00629636006996015
2.1973244147157196,0.007159132220467879,0.007159132220467879,0.007159132220467823
2.217391304347826,0.008062984529518813,0.008062984529518813,0.008062984529518924
2.2374581939799336,0.00900743629512335,0.00900743629512335,0.009007436295123239
2.25752508361204,0.009991814973919044,0.009991814973919044,0.009991814973919155
2.2775919732441476,0.011015247605879408,0.011015247605879408,0.01101524760587913
2.297658862876254,0.012076651736460553,0.012076651736460553,0.012076651736460386
2.3177257525083617,0.013174725894363803,0.013174725894363803,0.013174725894364303
2.3377926421404682,0.014307939738288089,0.014307939738288089,0.014307939738288034
2.3578595317725757,0.015474524043827376,0.015474524043827376,0.015474524043827709
2.3779264214046822,0.01667246076013662,0.01667246076013662,0.01667246076013651
2.3979933110367897,0.017899473423023227,0.017899473423023227,0.017899473423023504
2.4180602006688963,0.019153018264614796,0.019153018264614796,0.01915301826461524
2.4381270903010037,0.02043027640735262,0.02043027640735262,0.020430276407352843
2.4581939799331103,0.02172814756961483,0.02172814756961483,0.021728147569615275
2.4782608695652177,0.023043245739558738,0.023043245739558738,0.023043245739558738
2.4983277591973243,0.024371897290808686,0.024371897290808686,0.024371897290809352
2.5183946488294318,0.025710142016687088,0.025710142016687088,0.0257101420166872
2.5384615384615383,0.027053737547262924,0.027053737547262924,0.027053737547263257
2.558528428093646,0.028398167584662848,0.028398167584662848,0.028398167584663736
2.5785953177257523,0.029738654346157856,0.029738654346157856,0.029738654346157967
2.59866220735786,0.031070175541577538,0.031070175541577538,0.031070175541578426
2.6187290969899664,0.032387486132105736,0.032387486132105736,0.03238748613210585
2.638795986622074,0.03368514502262032,0.03368514502262032,0.033685145022620655
2.6588628762541804,0.034957546731332334,0.034957546731332334,0.03495754673133322
2.678929765886288,0.03619895796083816,0.03619895796083816,0.036198957960838496
2.6989966555183944,0.037403558866919484,0.037403558866919484,0.03740355886692015
2.719063545150502,0.038565488688946936,0.038565488688946936,0.03856548868894716
2.7391304347826084,0.039678895272488024,0.039678895272488024,0.03967889527248836
2.759197324414716,0.04073798788498062,0.04073798788498062,0.04073798788498062
2.7792642140468224,0.041737092603413406,0.041737092603413406,0.04173709260341385
2.79933110367893,0.04267070944337015,0.04267070944337015,0.0426707094433707
2.8193979933110374,0.04353357030568139,0.04353357030568139,0.04353357030568161
2.839464882943144,0.04432069674427186,0.04432069674427186,0.0443206967442723
2.8595317725752514,0.045027456509917796,0.045027456509917796,0.04502745650991791
2.879598662207358,0.04564961780225141,0.04564961780225141,0.04564961780225163
2.8996655518394654,0.04618340016835587,0.04618340016835587,0.046183400168356314
2.919732441471572,0.04662552102158557,0.04662552102158557,0.04662552102158568
2.9397993311036794,0.04697323681877308,0.04697323681877308,0.04697323681877319
2.959866220735786,0.04722437802657953,0.04722437802657953,0.04722437802657942
2.9799331103678934,0.0473773771262469,0.0473773771262469,0.0473773771262469
3.0,0.04743128904725191,0.04743128904725191,0.0474312890472518
